GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type
ENSG00000000003.15	1153.48655385603	0.441700076909514	0.149326761809866	2.95794318149027	0.00309699203356105	0.0109388660151973	TSPAN6	protein_coding
ENSG00000000419.13	742.689359214549	0.289410792577583	0.146168842311593	1.97997595110342	0.0477062310324931	0.111822092316908	DPM1	protein_coding
ENSG00000000457.14	204.397307271931	-0.125727939829493	0.223945792992142	-0.561421307137057	0.5745103621078	0.721000213424423	SCYL3	protein_coding
ENSG00000000460.17	258.367040011359	-0.648714567564592	0.206487595096866	-3.1416636300126	0.00167990909844319	0.00638326682818719	C1orf112	protein_coding
ENSG00000000971.16	1107.6059608176	0.803202517381025	0.142003909517973	5.65620003074188	1.54761090806679e-08	1.4394092979689e-07	CFH	protein_coding
ENSG00000001036.14	1097.18571416617	0.335125371194077	0.148316523571457	2.25952822466619	0.0238505466513693	0.0631507236426485	FUCA2	protein_coding
ENSG00000001084.13	549.080768870664	-0.00348094861929706	0.159131536529674	-0.0218746622775677	0.982547936511585	0.991177781023661	GCLC	protein_coding
ENSG00000001167.14	486.4057284145	-0.00212443332793283	0.17069650770287	-0.0124456754067331	0.990070044094681	0.994944943466365	NFYA	protein_coding
ENSG00000001460.18	235.500718935435	0.561151720633646	0.212364928817358	2.64239356168014	0.00823223356402606	0.0254623100136739	STPG1	protein_coding
ENSG00000001461.17	799.075674816879	1.10128332207004	0.145024548597208	7.59377176293615	3.10725505827319e-14	5.14533308266445e-13	NIPAL3	protein_coding
ENSG00000001497.17	1076.43709718587	-0.264216269002737	0.132968996547466	-1.98705168770992	0.0469166692674237	0.110298560202065	LAS1L	protein_coding
ENSG00000001561.7	223.28538768697	0.324831847639648	0.219954367593066	1.47681471931766	0.139725309846234	0.261850137801933	ENPP4	protein_coding
ENSG00000001617.12	459.268650433128	0.789010644335944	0.174033176671429	4.53367949391385	5.79649638329482e-06	3.70821846023281e-05	SEMA3F	protein_coding
ENSG00000001629.10	2083.67313408297	0.178417124462671	0.118638209997825	1.503875728283	0.132613367653965	0.251970189707095	ANKIB1	protein_coding
ENSG00000001630.17	1662.31416282215	-0.609449277635244	0.129813370808076	-4.69481128054437	2.66852968956364e-06	1.81157402121408e-05	CYP51A1	protein_coding
ENSG00000001631.16	394.535017265683	0.168915784858511	0.175482538968237	0.962578874523155	0.335758903325232	0.502562043099076	KRIT1	protein_coding
ENSG00000002016.18	190.403173555507	-0.215592245581231	0.238413253417399	-0.90427961739101	0.365847151919999	0.534366764227695	RAD52	protein_coding
