GeneID	Length	logFC	logCPM	F	PValue	FDR	gene_name	gene_type
ENSG00000000003.15	4536	0.428375000129074	5.45253646603059	12.4414487053181	0.00695068170102737	0.0191507276155922	TSPAN6	protein_coding
ENSG00000000419.13	1207	0.279990020811648	4.81624151451926	8.5789416178569	0.0176604923197631	0.0408027540457343	DPM1	protein_coding
ENSG00000000457.14	6883	-0.129379027558445	2.95701159480131	0.886898998494239	0.37208916308519	0.478805459663102	SCYL3	protein_coding
ENSG00000000460.17	5970	-0.658785069580798	3.29701181817919	24.9422369447093	0.000861273506141821	0.0035565338866705	C1orf112	protein_coding
ENSG00000000971.16	7980	0.791252814530325	5.39277100982191	55.2570610479482	5.12631539653069e-05	0.00038505840554549	CFH	protein_coding
ENSG00000001036.14	2822	0.322252375549295	5.38049288288501	7.47935711653935	0.024064747938248	0.0525593250989596	FUCA2	protein_coding
ENSG00000001084.13	8618	-0.0126525112249672	4.38180253504028	0.0147063695282533	0.906271095675112	0.936320563519786	GCLC	protein_coding
ENSG00000001167.14	3811	-0.0157471816733909	4.21039759698781	0.0173724138430603	0.898179280138575	0.929822516193802	NFYA	protein_coding
ENSG00000001460.18	8511	0.552213090602322	3.1626942799671	17.6476077407924	0.00256414960060558	0.00852486963311397	STPG1	protein_coding
ENSG00000001461.17	9396	1.09029951351412	4.92231866913588	129.762016498841	1.80148283660023e-06	3.11631291042361e-05	NIPAL3	protein_coding
ENSG00000001497.17	5601	-0.27204943786627	5.34688268267024	9.68122609176802	0.0132376822980765	0.0322096826947286	LAS1L	protein_coding
ENSG00000001561.7	4644	0.306601821309982	3.09775447335911	4.64926035826379	0.0609057575833074	0.1120291658341	ENPP4	protein_coding
ENSG00000001617.12	4826	0.786409988540865	4.11956252449141	42.3856836673159	0.000136782833629607	0.00083554263399904	SEMA3F	protein_coding
ENSG00000001629.10	7389	0.170001778356217	6.2992650041355	4.2974936082528	0.0695549133538968	0.124800845895207	ANKIB1	protein_coding
ENSG00000001630.17	3529	-0.617981590651431	5.97594361399726	40.1068661113066	0.000167050928065714	0.000979837020171672	CYP51A1	protein_coding
ENSG00000001631.16	6204	0.159615790839833	3.9043048986279	2.03054595485635	0.189526487071327	0.280351610040738	KRIT1	protein_coding
ENSG00000002016.18	4503	-0.218360886352423	2.84724869196752	1.88009991579084	0.205130850762144	0.298780502603123	RAD52	protein_coding
ENSG00000002330.14	1708	0.106012917474304	3.81882769863273	0.585688534769435	0.464630828644855	0.56771289088812	BAD	protein_coding
ENSG00000002549.12	3785	0.233095728696253	5.69835429828639	4.86183826883243	0.0563342997119018	0.105187532212535	LAP3	protein_coding
ENSG00000002586.20	4858	0.229516545854153	7.58690571289408	4.66460802801838	0.0605603334616609	0.111539193318582	CD99	protein_coding
ENSG00000002586.20_PAR_Y	4858	0.229516545854153	7.58690571289408	4.66460802801838	0.0605603334616609	0.111539193318582	CD99	protein_coding
ENSG00000002746.15	13935	0.6751549991478	3.10309285774601	23.3466392010976	0.00106875760046243	0.00423451792963003	HECW1	protein_coding
ENSG00000002822.15	7230	-0.118205536148825	4.45964369551759	1.32054686296946	0.281533981883727	0.384148626337411	MAD1L1	protein_coding
ENSG00000002834.18	7061	0.174485660398543	8.11851300154961	3.19782434644227	0.109020793075162	0.180075733043464	LASP1	protein_coding
ENSG00000002919.15	4133	0.396671257353148	4.12549849938426	13.6464880079216	0.00539829833971658	0.0155661047585901	SNX11	protein_coding
ENSG00000003056.8	3585	0.208674083881001	6.03701696983385	6.72014064967126	0.0302395908187986	0.0632151446164409	M6PR	protein_coding
ENSG00000003096.14	6983	-0.86138249111715	2.16032636621079	18.642178923137	0.00217124371191895	0.00743893852392625	KLHL13	protein_coding
ENSG00000003249.14	4700	-0.24216455008647	5.1200839563675	2.22580335648722	0.171563669061888	0.258720632237984	DBNDD1	protein_coding
ENSG00000003393.15	10438	-0.215704777365968	5.22004067669416	5.9581228714113	0.0385670800231075	0.0774596040927702	ALS2	protein_coding
ENSG00000003402.20	22479	1.31718299335578	6.30391898193144	245.644970085644	1.3101047705885e-07	5.03796181315645e-06	CFLAR	protein_coding
ENSG00000003436.16	11714	-0.540846451801749	4.27256948947113	24.780309072641	0.000879913757212467	0.00361913309884078	TFPI	protein_coding
ENSG00000003509.16	3651	0.0426931418437451	3.57945177531499	0.118291061612866	0.739177531802829	0.806988236571698	NDUFAF7	protein_coding
ENSG00000003756.17	10357	0.0961037346022488	5.8865903662666	1.14095301660177	0.314595166445813	0.419099569299146	RBM5	protein_coding
ENSG00000003987.14	6928	-0.39922357152894	1.28064264964582	4.10110114702412	0.0750666756520642	0.132713636791348	MTMR7	protein_coding
ENSG00000003989.18	7905	-1.44995458003941	3.23059688336566	117.833228459446	2.65853900243071e-06	4.12564320447908e-05	SLC7A2	protein_coding
ENSG00000004059.11	1825	0.228710431933821	5.41423750517036	6.96985273550734	0.0280105155499545	0.0594103215255906	ARF5	protein_coding
ENSG00000004139.14	11105	0.0228615124066485	4.85099241557613	0.0628030697492512	0.808019704498014	0.859868491736898	SARM1	protein_coding
ENSG00000004142.12	2670	0.0253246108559011	6.60233598144779	0.077969773183765	0.786684603800256	0.843516844771714	POLDIP2	protein_coding
ENSG00000004399.13	9557	0.677946504691984	8.89180174608792	53.2846236319243	5.87636418438784e-05	0.000426635701810297	PLXND1	protein_coding
ENSG00000004455.17	9625	0.2169290857444	5.8888055989075	6.26068656570691	0.0349533645808697	0.0714807160760954	AK2	protein_coding
ENSG00000004468.13	6857	-4.51256642564772	0.59791460762541	174.216648532886	5.41936259800393e-07	1.33324418584767e-05	CD38	protein_coding
ENSG00000004478.8	5163	0.109094071317545	5.86701852436724	1.0053824634045	0.343462614834858	0.449344632851829	FKBP4	protein_coding
ENSG00000004487.17	5440	-0.00454546406326319	6.78571673487167	0.00334051458623354	0.955234411300045	0.969964317411071	KDM1A	protein_coding
ENSG00000004534.15	7299	-0.097276928488797	5.84631196126731	1.20194382547878	0.302764150162601	0.406877944657291	RBM6	protein_coding
ENSG00000004660.15	7433	0.508405923312895	2.81317662026033	13.4532373703278	0.00561591517870335	0.0160716216652593	CAMKK1	protein_coding
ENSG00000004700.16	3779	0.400389282766914	6.08338579262038	11.1505525997097	0.009278846855577	0.0242016925840934	RECQL	protein_coding
ENSG00000004766.17	9559	0.0590819397874969	3.73218225822465	0.150807681953163	0.707228787016567	0.78051981494482	VPS50	protein_coding
ENSG00000004776.13	1724	-0.876474655102828	4.33271524926866	13.7617602830048	0.00527345721766751	0.0152640508915783	HSPB6	protein_coding
ENSG00000004777.18	5260	-1.27376202087794	3.85448093332779	49.2452432164669	7.88501025167516e-05	0.000539925052068779	ARHGAP33	protein_coding
ENSG00000004779.10	1548	0.434020321510992	5.75011477120449	10.6815627974644	0.0103591855259228	0.0264630785714768	NDUFAB1	protein_coding
ENSG00000004799.8	4544	-2.12006297674022	-0.31658831592512	33.0469047299211	0.000331823498956075	0.00167428774846015	PDK4	protein_coding
ENSG00000004848.8	3114	-5.1455832954222	2.79396870938208	280.730997170056	7.51305201368052e-08	3.63775349338869e-06	ARX	protein_coding
ENSG00000004864.14	3710	0.386051768912747	5.16310975057285	11.2902026093	0.0089844838241148	0.0235841931331988	SLC25A13	protein_coding
ENSG00000004866.21	6453	-0.186905229473204	3.92859374314893	2.01134094485319	0.191427223525077	0.28252798331221	ST7	protein_coding
ENSG00000004897.12	6824	-0.0176807487701136	5.73194567526802	0.0424208240521945	0.841625841272786	0.886784281526688	CDC27	protein_coding
ENSG00000004961.15	2343	0.357717237699726	4.33560229165635	10.6215098909343	0.0105085580873028	0.0267797426489509	HCCS	protein_coding
ENSG00000004975.12	5321	-0.676773374707639	4.79918576945771	48.6950433501356	8.22042888240197e-05	0.000557297905859762	DVL2	protein_coding
ENSG00000005001.10	2384	5.2665380089905	-0.414299745217273	83.9242310450811	1.02547862847038e-05	0.000112159201485204	PRSS22	protein_coding
ENSG00000005007.13	8573	-0.00753597720119593	6.30891613921989	0.00873540311479977	0.927682461686546	0.951067030318661	UPF1	protein_coding
ENSG00000005020.13	5361	0.411146240979701	0.93600665848691	3.69999156285343	0.0881704505120151	0.151514200579755	SKAP2	protein_coding
ENSG00000005022.6	1555	-0.420501707436265	6.56364016861246	25.7973974455902	0.000770536042031598	0.00326021407374903	SLC25A5	protein_coding
ENSG00000005059.16	3555	-1.12400172444013	4.13336266204835	72.9040598331627	1.77648388658776e-05	0.000169948858012306	MCUB	protein_coding
ENSG00000005075.15	1355	-0.115800892097853	4.82389010516599	1.46030939739364	0.259146164509358	0.359813921835983	POLR2J	protein_coding
ENSG00000005100.13	5789	-0.349178977111913	5.15188022261948	14.0775475013073	0.00494931483454906	0.0145237246815978	DHX33	protein_coding
ENSG00000005108.16	10921	-1.78439302947343	0.304771096703825	25.9212935843087	0.000758388845693825	0.00321849852012761	THSD7A	protein_coding
ENSG00000005156.12	12901	-0.344430683236152	5.11775652592741	15.5365549930474	0.0037358858133459	0.011549675155344	LIG3	protein_coding
ENSG00000005175.10	5350	-0.0229150617781882	4.34249403291338	0.0368087732789655	0.852320532306965	0.894759916873424	RPAP3	protein_coding
ENSG00000005187.12	7510	-0.333714375950132	0.517418267708642	1.58633584040027	0.241048624976115	0.340015393531106	ACSM3	protein_coding
ENSG00000005189.19	4114	-0.285254089222068	2.20574308436735	2.63624697174174	0.140566641843943	0.220826561401756	REXO5	protein_coding
ENSG00000005194.15	3383	-0.00771402036254284	5.52498854658625	0.00863653610314551	0.928091549482054	0.951252908582441	CIAPIN1	protein_coding
ENSG00000005206.17	7419	0.352584618517487	5.00352575880838	9.8710536029107	0.0126215414404758	0.0309891313890877	SPPL2B	protein_coding
ENSG00000005238.20	6375	0.628532782131904	5.79779746587376	37.5999401708426	0.000210520224475028	0.00117094775511517	FAM214B	protein_coding
ENSG00000005243.10	1866	1.70194541484735	4.65820652187104	289.164563427333	6.63983205888409e-08	3.38892710520043e-06	COPZ2	protein_coding
ENSG00000005249.13	4262	-2.27969177597681	2.9602609982832	205.074973640709	2.76838921804511e-07	8.47899674457073e-06	PRKAR2B	protein_coding
ENSG00000005302.19	9780	0.0698680986863943	4.00910062267227	0.355451570854769	0.566444830821462	0.660398054501851	MSL3	protein_coding
ENSG00000005339.15	15479	-0.372400670971446	5.6181302648778	19.6091137094247	0.00185823733631471	0.0065941222523616	CREBBP	protein_coding
ENSG00000005379.17	11389	-2.29294172681011	1.30859631260397	75.3466375531521	1.56302546193147e-05	0.000155007871488234	TSPOAP1	protein_coding
ENSG00000005436.14	5462	-0.338563600627887	3.83952524929661	6.73764133077061	0.0300762968348307	0.0629440796927873	GCFC2	protein_coding
ENSG00000005448.17	2852	-0.932883921986462	2.39148181332301	34.0091720401793	0.000300159233453522	0.00155063955462195	WDR54	protein_coding
ENSG00000005469.12	4995	-0.443184640757749	4.91862029036955	21.5437706307994	0.00138310949549932	0.00521935588989286	CROT	protein_coding
ENSG00000005471.18	7728	-1.49736630575448	2.85562997022048	69.740407370983	2.10926043235744e-05	0.000193446795920247	ABCB4	protein_coding
ENSG00000005483.21	9949	-0.112601382851033	5.43473788988223	1.68002179235434	0.228715113906517	0.325828735503226	KMT2E	protein_coding
ENSG00000005486.17	2390	-0.391634037368558	4.51701688757965	7.09331701982832	0.0269843325174281	0.0576921524763845	RHBDD2	protein_coding
ENSG00000005513.10	4470	-1.89466262485888	3.34114753247368	202.648726703733	2.90789833983725e-07	8.7971717769502e-06	SOX8	protein_coding
ENSG00000005700.15	8719	0.440904432288005	6.30921042820062	24.4120253756386	0.000924198732583333	0.00377236134683868	IBTK	protein_coding
ENSG00000005801.18	11711	-0.140088398470743	3.75863711240469	1.2954839241687	0.285837674678402	0.388973153080652	ZNF195	protein_coding
ENSG00000005810.18	15987	-0.272386901335763	5.70553873478125	5.46507251338783	0.0455233325773934	0.0886372398054807	MYCBP2	protein_coding
ENSG00000005812.11	7076	0.299061103190823	5.61487475615762	7.27537288233714	0.0255553674256348	0.055240866997857	FBXL3	protein_coding
ENSG00000005882.12	5471	-0.607339417478551	4.49246048702592	19.2911472372864	0.00195461022143326	0.00685484198906695	PDK2	protein_coding
ENSG00000005884.18	9802	0.417592307320279	9.90909591211317	21.803932071905	0.00133128828186079	0.00505567089737792	ITGA3	protein_coding
ENSG00000005889.15	9037	0.0123669897971076	5.33220331485759	0.0185163165534474	0.894902765879573	0.927485658672208	ZFX	protein_coding
ENSG00000005893.16	9404	0.261581613701406	6.78526230741446	9.32983326414331	0.014480171543259	0.0346851267593651	LAMP2	protein_coding
ENSG00000006007.12	4390	0.0677183049851857	6.08310820364175	0.697856742533854	0.426165531573099	0.531496216933496	GDE1	protein_coding
ENSG00000006015.17	3370	0.35555160559628	3.15909167458869	5.66158277592226	0.0425757093591792	0.0839153086292114	REX1BD	protein_coding
ENSG00000006016.11	2967	1.38683931827083	3.17284842661661	103.475599232231	4.47493908337818e-06	6.02196332371498e-05	CRLF1	protein_coding
ENSG00000006025.12	6572	-0.0931969505523898	3.18901089785709	0.479928030459275	0.506779620434693	0.606312463764981	OSBPL7	protein_coding
ENSG00000006042.12	5187	-0.0812244709136358	5.54372150827922	0.872557654994729	0.37580143075489	0.482357044023316	TMEM98	protein_coding
ENSG00000006062.17	5668	-0.529876947220129	3.66610032811138	15.4300959261579	0.00381097068430643	0.0117260448044081	MAP3K14	protein_coding
ENSG00000006118.15	7274	-0.360356797413426	6.678475133866	8.70023069403502	0.0170918026571343	0.0396766817264028	TMEM132A	protein_coding
ENSG00000006125.18	7591	-0.0774222695054823	8.41125388660678	0.746555026889176	0.411084240100902	0.517061579217708	AP2B1	protein_coding
ENSG00000006194.10	6403	-0.169901582360281	4.27721917800792	1.9928998988902	0.1932765834751	0.284757841153432	ZNF263	protein_coding
ENSG00000006210.7	5960	-0.42984837493837	2.23003869460833	4.03732501875527	0.0769754348332121	0.135469907806691	CX3CL1	protein_coding
ENSG00000006282.21	5337	0.376667789556296	5.48579280845949	19.6893992014797	0.00183483827974981	0.0065310324714338	SPATA20	protein_coding
ENSG00000006327.14	1801	0.680680761341681	7.60671357018199	53.0862889050732	5.95906159007386e-05	0.000431213412864136	TNFRSF12A	protein_coding
ENSG00000006432.15	12386	-0.678464423936859	3.67896183483377	30.7376033975884	0.00042639136238817	0.00202193023619258	MAP3K9	protein_coding
ENSG00000006451.8	3579	0.322348615106979	5.17169473605222	12.6492015743361	0.00664696090926087	0.0184502898359489	RALA	protein_coding
ENSG00000006453.14	4821	0.29396288482662	4.54872482981982	8.96167184706212	0.0159415016970544	0.0374865332728616	BAIAP2L1	protein_coding
ENSG00000006459.11	9378	-0.29219726591042	1.76578365217282	2.70025991839946	0.136415382291497	0.215677141029895	KDM7A	protein_coding
ENSG00000006468.14	9615	-0.481337520572374	3.92437728909454	16.1468865494854	0.00333903781227082	0.0105523423422509	ETV1	protein_coding
ENSG00000006530.18	10697	-0.103419592981265	4.50069887525262	1.13543438060443	0.315698902537645	0.420088361823466	AGK	protein_coding
ENSG00000006534.16	6626	0.236272043660761	2.85555975306715	2.66495882766624	0.138684499018731	0.218691328446062	ALDH3B1	protein_coding
ENSG00000006576.16	8646	0.503351210408213	5.02434643819147	28.7639729440976	0.000534857960562923	0.00242231063982589	PHTF2	protein_coding
ENSG00000006607.14	14371	0.117364167280303	5.41700571179178	1.90032476561598	0.202934368643243	0.296083342137908	FARP2	protein_coding
ENSG00000006625.18	1594	-0.089927648301946	3.75240785874194	0.4158935419689	0.535861580737457	0.6327900966865	GGCT	protein_coding
ENSG00000006634.8	4595	-0.919575908011956	3.71922814465983	26.046202707228	0.00074638080872186	0.00317706375270423	DBF4	protein_coding
ENSG00000006638.13	2827	-0.145852400767001	1.73307890696803	0.559081413349766	0.474633740514512	0.577079612497795	TBXA2R	protein_coding
ENSG00000006652.15	7902	0.230515059160882	4.72617159913849	6.35073898904492	0.0339605983950709	0.0697175123448639	IFRD1	protein_coding
