GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type
ENSG00000000003.15	964.355053592133	-0.109428358261884	0.0704662859951337	-1.55291791977572	0.12044274510717	0.336728137348135	TSPAN6	protein_coding
ENSG00000000419.13	393.202321371091	0.010359360627328	0.0953384705182145	0.108658766718403	0.91347314753673	0.967391022638187	DPM1	protein_coding
ENSG00000000457.14	437.129955964746	-0.106108222364668	0.091958694328732	-1.15386830075419	0.248554166954076	0.515014411450718	SCYL3	protein_coding
ENSG00000000460.17	216.723586074391	-0.0937724733103718	0.124322339424884	-0.754268892816562	0.450687777134316	0.706075366276643	C1orf112	protein_coding
ENSG00000001036.14	148.915036111452	-0.185836309682348	0.14752635020622	-1.25968214778293	0.207784047952847	0.463196700862592	FUCA2	protein_coding
ENSG00000001084.13	364.703540418262	-0.061316077861505	0.100067169535902	-0.612749197822632	0.54004218669217	0.77061183724941	GCLC	protein_coding
ENSG00000001167.14	507.890094788635	-0.0118767873721718	0.0875322822682468	-0.135684653300537	0.892070580403929	0.957720055037041	NFYA	protein_coding
ENSG00000001460.18	101.693313881136	-0.521379224643465	0.194215672851311	-2.68453733413485	0.00726302710142228	0.0491475962613167	STPG1	protein_coding
ENSG00000001461.17	588.202450054996	-0.275384582078439	0.0785656127371682	-3.50515413148632	0.000456343009010959	0.00569303724569681	NIPAL3	protein_coding
ENSG00000001497.17	341.544769378678	-0.0627210141550185	0.101869805954781	-0.615697787653192	0.538093997727874	0.769323336147578	LAS1L	protein_coding
ENSG00000001561.7	469.422746690978	-0.307282478356476	0.0902287080333083	-3.40559545907542	0.000660199281699746	0.0076298088317099	ENPP4	protein_coding
ENSG00000001617.12	352.399975163602	0.0849523808536114	0.101563008673653	0.836450022139306	0.402901781637281	0.666615846060932	SEMA3F	protein_coding
ENSG00000001629.10	2715.36245281587	-0.0733835973857332	0.0467376099095304	-1.57011874436415	0.116387488562862	0.330183418303039	ANKIB1	protein_coding
ENSG00000001630.17	4197.79327021472	-0.271026581371934	0.045583452733857	-5.9457229568446	2.75239327507354e-09	1.86483281603623e-07	CYP51A1	protein_coding
ENSG00000001631.16	885.667474187604	0.0770447745670786	0.0710835036907911	1.08386292974835	0.278425578094423	0.548952317798977	KRIT1	protein_coding
ENSG00000002016.18	330.954033416575	0.228220136045968	0.101618621992805	2.24584954578627	0.0247136465307181	0.117495031788584	RAD52	protein_coding
ENSG00000002330.14	637.804940039284	0.286356017321733	0.0786837647141087	3.63932786340595	0.000273350590099758	0.00377676288863941	BAD	protein_coding
ENSG00000002549.12	275.378965875582	-0.172428486864617	0.111739827415105	-1.54312469289985	0.122800524537109	0.341492167925366	LAP3	protein_coding
ENSG00000002586.20	57.384506032048	0.0293908837685527	0.247426338129214	0.118786399179557	0.905444584269119	0.963754476026733	CD99	protein_coding
ENSG00000002586.20_PAR_Y	57.5610971819242	0.0379682079227518	0.247516285843663	0.153396806975091	0.878085362752727	0.952430590063294	CD99	protein_coding
ENSG00000002587.10	99.4229347387088	-0.527556817400833	0.177718421825645	-2.96849821184214	0.00299258843411645	0.0251473713096251	HS3ST1	protein_coding
ENSG00000002746.15	1983.01144765136	0.0164276988904222	0.0503612758689374	0.326197035459832	0.744275284198346	0.89234782148851	HECW1	protein_coding
ENSG00000002822.15	598.212061220945	0.248014873381458	0.0821168138361063	3.02026907517943	0.00252550210754257	0.0221056516905064	MAD1L1	protein_coding
ENSG00000002834.18	4736.69081263883	-0.0365184171237435	0.0481438587984988	-0.758527007080749	0.448135551449506	0.704051516893552	LASP1	protein_coding
ENSG00000002919.15	436.015849478254	0.0319479674592415	0.0987453382294837	0.323538994671269	0.746287080642442	0.893257187133169	SNX11	protein_coding
ENSG00000003056.8	1399.09883661292	-0.0547996085503819	0.0582408171247221	-0.940914143306559	0.346748859113522	0.618551821999156	M6PR	protein_coding
ENSG00000003096.14	3011.4250976506	-0.499556381982527	0.0491964572221108	-10.1543161884024	3.17024744154283e-24	2.701885095837e-21	KLHL13	protein_coding
ENSG00000003147.19	173.738189454252	-0.513041747734833	0.141812594775654	-3.61774459134929	0.000297181442292177	0.00401691076380402	ICA1	protein_coding
ENSG00000003249.14	681.60949308269	-0.0652559640655544	0.0986230593253029	-0.661670450217034	0.508182446526548	0.748871162705465	DBNDD1	protein_coding
ENSG00000003393.15	1620.37826120191	-0.0218936271105864	0.0545229090419922	-0.401549137697779	0.68801586836182	0.864719105587003	ALS2	protein_coding
ENSG00000003509.16	299.877525570875	0.000226845950097447	0.104504385439675	0.00217068354732725	0.998268046471321	0.999396040544205	NDUFAF7	protein_coding
ENSG00000003756.17	2932.55044106319	0.0399357790695454	0.0470342063898012	0.84907947077013	0.395837072875192	0.661280276598368	RBM5	protein_coding
ENSG00000003987.14	1542.95115384159	-0.0447270103635105	0.0551089438050301	-0.811610734579674	0.417015029752268	0.679964190592939	MTMR7	protein_coding
ENSG00000004059.11	2239.38107679092	0.117824339923253	0.0505148885583222	2.33246758106212	0.0196761064619477	0.0999807839032087	ARF5	protein_coding
ENSG00000004139.14	1685.05005012799	0.0788922391761229	0.0597965097150916	1.31934521850883	0.187053727044334	0.436890379637806	SARM1	protein_coding
ENSG00000004142.12	1416.28957908762	0.0350308854558815	0.0616471289176464	0.568248450023988	0.569866277080459	0.789429730697502	POLDIP2	protein_coding
ENSG00000004455.17	661.480474319342	0.00803889457535389	0.0775262093256748	0.103692604672361	0.91741329563447	0.969122153839713	AK2	protein_coding
ENSG00000004478.8	2087.54059005655	-0.013306879267301	0.0537906261818276	-0.247382865972223	0.804611933149121	0.922307718207823	FKBP4	protein_coding
ENSG00000004487.17	7319.61402845152	-0.0212121461966356	0.0390923662482056	-0.542616071433364	0.587394171173546	0.801185462753809	KDM1A	protein_coding
ENSG00000004534.15	2280.85114765925	0.0808789917275055	0.0479802633654311	1.68567210878999	0.0918589718499694	0.284956385280949	RBM6	protein_coding
ENSG00000004660.15	330.688149387594	0.150031800432738	0.111664596067171	1.34359327590714	0.179079945058499	0.424322577016151	CAMKK1	protein_coding
ENSG00000004700.16	477.79398894312	-0.0935508857792625	0.0932066717007435	-1.00369301974031	0.31552660262324	0.588089580602914	RECQL	protein_coding
ENSG00000004766.17	1304.67160116174	-0.0986815757083105	0.0599914756108802	-1.64492662838274	0.0999849428053161	0.301387970745809	VPS50	protein_coding
ENSG00000004777.18	1402.0825441045	0.254852550225015	0.0589655289440105	4.32205993550919	1.54579181517126e-05	0.000346210330056268	ARHGAP33	protein_coding
ENSG00000004779.10	714.54950078374	-0.0166820667769962	0.0758403159477503	-0.219963044306002	0.825899936192871	0.93100852781646	NDUFAB1	protein_coding
ENSG00000004848.8	751.663607679647	0.2917214133736	0.0788294294574826	3.70066630421247	0.000215034098424452	0.00310342883759995	ARX	protein_coding
ENSG00000004864.14	967.838435845852	-0.212037785175158	0.0642719873254524	-3.29906999921237	0.000970057186791153	0.0102869260155266	SLC25A13	protein_coding
ENSG00000004866.21	1555.97663783639	-0.0311796212943049	0.0575176390237389	-0.542087989415497	0.58775789228084	0.801411548476224	ST7	protein_coding
ENSG00000004897.12	2616.63401466864	0.00367718216369003	0.0469365316299799	0.0783437130097038	0.937554646341049	0.976197427224833	CDC27	protein_coding
ENSG00000004961.15	251.877414642285	0.122251197300256	0.122680251013982	0.996502666809206	0.319005971975067	0.591104669206117	HCCS	protein_coding
ENSG00000004975.12	758.945453625972	0.255977352575028	0.072479804366481	3.53170589811094	0.000412888285429663	0.0052315336509879	DVL2	protein_coding
ENSG00000005007.13	1616.96851992422	0.201373909986254	0.0672371570379295	2.99497954490634	0.0027446324686566	0.0236152144340894	UPF1	protein_coding
ENSG00000005020.13	179.694204628242	-0.292469962312589	0.138695748424931	-2.10871613321938	0.0349690914205258	0.149644423195712	SKAP2	protein_coding
ENSG00000005022.6	1680.25755112715	0.0822098400868951	0.0528857425777255	1.55448020732757	0.120069914266442	0.336214535161827	SLC25A5	protein_coding
ENSG00000005059.16	70.3810038989403	-0.261298546118318	0.223485218815191	-1.16919833671146	0.242323731171372	0.507444155020664	MCUB	protein_coding
ENSG00000005075.15	615.868313573256	0.145868711490719	0.079998896644617	1.82338404164146	0.0682452455904859	0.234378634538014	POLR2J	protein_coding
ENSG00000005100.13	447.045955159701	-0.00115645878584108	0.0948073031674689	-0.0121979926356337	0.990267651351527	0.996049697393333	DHX33	protein_coding
ENSG00000005108.16	2140.18273975388	-0.0994383582952925	0.0520642639637611	-1.90991576034774	0.0561440604962643	0.20638837040091	THSD7A	protein_coding
ENSG00000005156.12	1602.9225981143	-0.00938312940042005	0.0570854366354102	-0.164369933094278	0.869439931540477	0.949604803145484	LIG3	protein_coding
ENSG00000005175.10	1143.51429711672	0.0251539691976383	0.0632521915698422	0.397677433356023	0.690867974000297	0.866102035960534	RPAP3	protein_coding
ENSG00000005189.19	125.817087369674	-0.320280607173037	0.166822684319827	-1.91988642599111	0.0548722468596431	0.203049884231764	REXO5	protein_coding
ENSG00000005194.15	1137.63293225431	-0.0437491417870708	0.0666808801870981	-0.656097245032104	0.511761556927815	0.751106216924872	CIAPIN1	protein_coding
ENSG00000005206.17	386.507768612778	0.403631315074646	0.104791061331759	3.85177237395071	0.000117266001916916	0.00186531273972557	SPPL2B	protein_coding
ENSG00000005238.20	721.373968917238	0.109566903032045	0.0753445900477881	1.45421062033188	0.145887921447408	0.378473008103562	FAM214B	protein_coding
ENSG00000005249.13	5946.94617422563	-0.197821742685022	0.0388081730980528	-5.09742476630387	3.44305179899744e-07	1.3402244658934e-05	PRKAR2B	protein_coding
ENSG00000005302.19	1124.62217989954	0.0133820085187745	0.0663183586083692	0.201784374637489	0.840085297517355	0.936604225976292	MSL3	protein_coding
ENSG00000005339.15	2603.40740412972	0.244938223106419	0.0464012288165036	5.2787012187768	1.30102744201725e-07	5.69392901853659e-06	CREBBP	protein_coding
ENSG00000005379.17	1396.60707244565	0.214150609252603	0.0647829744578528	3.30566188176382	0.000947523521324727	0.0101342459582637	TSPOAP1	protein_coding
ENSG00000005436.14	162.961543145542	-0.0104986658345614	0.144759188763079	-0.0725250391651761	0.942184079562088	0.977990201972129	GCFC2	protein_coding
ENSG00000005448.17	591.838292485699	-0.00324501391350116	0.0780274036946467	-0.0415881313467796	0.966827034870261	0.986687356516002	WDR54	protein_coding
ENSG00000005469.12	109.416856056831	-0.0521952675044156	0.170124444057271	-0.306806395716094	0.758990739822896	0.899534293343494	CROT	protein_coding
ENSG00000005483.21	4585.0399032426	-0.0016926806892591	0.0442526472172659	-0.0382503826482651	0.969488050718503	0.987299804337547	KMT2E	protein_coding
ENSG00000005486.17	2384.51463316978	0.134438917266667	0.0569543796572518	2.36046671170352	0.0182519563158374	0.0951602573358547	RHBDD2	protein_coding
ENSG00000005700.15	2416.13966781034	-0.127224130333493	0.0506914068603511	-2.50977706505524	0.0120807402924965	0.0711804630698534	IBTK	protein_coding
ENSG00000005801.18	2059.67702930041	-0.023233883116498	0.049552815165275	-0.468871103266389	0.639161772405056	0.834538508349868	ZNF195	protein_coding
ENSG00000005810.18	7982.28594526805	-0.0650624061612635	0.0448257316578307	-1.4514521850509	0.146653987447432	0.37935784944756	MYCBP2	protein_coding
ENSG00000005812.11	1158.17577836745	-0.0638152645915358	0.064738956152074	-0.98573205971427	0.324264612860847	0.596525446067322	FBXL3	protein_coding
ENSG00000005882.12	1433.7187762465	0.0821963483681702	0.0641465179568604	1.28138441471521	0.200058675667509	0.45407853110312	PDK2	protein_coding
ENSG00000005884.18	847.459387036613	0.11372499517057	0.075273584393567	1.51082210428508	0.130833781370568	0.352996318124079	ITGA3	protein_coding
ENSG00000005889.15	2426.18263735865	0.167655743542752	0.0504434632259085	3.32363665817142	0.000888518771922997	0.0096303778271413	ZFX	protein_coding
ENSG00000005893.16	1842.0599280301	-0.0970173011712986	0.054781405483529	-1.770989632613	0.0765624257495053	0.253480956892607	LAMP2	protein_coding
ENSG00000006007.12	1421.39679871839	-0.0249389841015228	0.0582729126423844	-0.427968724586861	0.668673890655656	0.852719822915974	GDE1	protein_coding
ENSG00000006015.17	197.962063436829	0.347072296000423	0.130537080463125	2.65880234772423	0.0078418953059872	0.0520409778835506	REX1BD	protein_coding
ENSG00000006016.11	67.4507771956028	0.239629328550812	0.227695221656726	1.05241263653779	0.292610273542695	0.563074555714978	CRLF1	protein_coding
ENSG00000006025.12	192.016261603324	0.340099467442991	0.131076307192066	2.59466775291925	0.0094682396332744	0.0599605805168605	OSBPL7	protein_coding
ENSG00000006042.12	351.168964476907	-0.14314402091566	0.100528977625517	-1.42390805414226	0.154473090024873	0.390414038828277	TMEM98	protein_coding
ENSG00000006047.13	63.3742847181936	0.014498626664842	0.229216701547536	0.0632529242719046	0.94956510164146	0.98044887026317	YBX2	protein_coding
ENSG00000006062.17	124.214742383	0.186361241000883	0.159705440935286	1.16690602342345	0.243248323149579	0.50883866383686	MAP3K14	protein_coding
ENSG00000006071.15	124.601191169807	0.0948966553604742	0.160950925522375	0.589599935834366	0.555458894734469	0.7811155781533	ABCC8	protein_coding
ENSG00000006118.15	4135.12562102246	0.354440814690075	0.0623534534195625	5.684381461683	1.31286945309374e-08	7.4594017733147e-07	TMEM132A	protein_coding
ENSG00000006125.18	12035.839439107	-0.0382619436831088	0.0425298270160371	-0.89964964279495	0.368306729857521	0.637859986800304	AP2B1	protein_coding
ENSG00000006128.12	1236.27572955962	-0.50723621453623	0.07103383046008	-7.14076956361363	9.28098294969476e-13	1.35393654868835e-10	TAC1	protein_coding
ENSG00000006194.10	1390.77413004482	0.0278558237958353	0.0567460000123595	0.49088612042731	0.623506994289481	0.824653213685183	ZNF263	protein_coding
ENSG00000006210.7	157.298485968067	-0.397025104140764	0.156618309923335	-2.53498524109415	0.0112452063722651	0.0677683761764378	CX3CL1	protein_coding
ENSG00000006282.21	594.863424213102	0.0629683578871355	0.0820072968769882	0.767838476393005	0.44258315243102	0.699536260352905	SPATA20	protein_coding
ENSG00000006283.18	688.738371214318	-0.0613195537755036	0.0780018187785812	-0.786129794608604	0.431791450682448	0.691250515165683	CACNA1G	protein_coding
ENSG00000006377.11	1667.46149695903	0.196164984775827	0.0676359013800777	2.90030857537455	0.0037279546341932	0.0298402221411224	DLX6	protein_coding
ENSG00000006432.15	3194.05251289576	0.0179013877227226	0.0533942801440285	0.33526789151262	0.737423012340462	0.888738526259981	MAP3K9	protein_coding
ENSG00000006451.8	1102.91422550787	0.0395901156528555	0.0642221256363703	0.616456015128138	0.537593593264696	0.768879443184528	RALA	protein_coding
ENSG00000006453.14	73.4515947000526	0.0255794094662061	0.209379846099523	0.122167486234791	0.902766375763765	0.962884205258345	BAIAP2L1	protein_coding
ENSG00000006459.11	898.596244099966	0.103719396092383	0.0683916394373019	1.51655080863309	0.129380133083246	0.351106501594938	KDM7A	protein_coding
ENSG00000006468.14	285.407857347397	-0.167305752128954	0.110059509688106	-1.52013899210597	0.128476046542788	0.349707954558307	ETV1	protein_coding
ENSG00000006530.18	1082.4388736807	-0.145242171103749	0.0640805204486941	-2.26655729520856	0.0234172833505716	0.113565758998445	AGK	protein_coding
ENSG00000006576.16	1084.53693565176	-0.0519238414833588	0.0731145151054635	-0.710171453759375	0.477597820648701	0.72644198586276	PHTF2	protein_coding
ENSG00000006607.14	660.354698389252	0.0488490240220193	0.0826200539952791	0.591248996579093	0.554353597898634	0.780374494546864	FARP2	protein_coding
ENSG00000006625.18	258.191610817663	-0.382242989639918	0.116984782313945	-3.26745908381583	0.00108517551255016	0.0112354520938138	GGCT	protein_coding
ENSG00000006634.8	182.905855380301	-0.109072854508622	0.136590364755348	-0.79853988752418	0.424557255640356	0.685634351309892	DBF4	protein_coding
ENSG00000006652.15	1983.20641399581	0.105994233141885	0.0656882894615047	1.6135940517069	0.106615507919936	0.313098462050693	IFRD1	protein_coding
ENSG00000006695.12	374.453210210758	-0.0953001156752953	0.096016919360798	-0.992534610667843	0.320936804590089	0.59290891675892	COX10	protein_coding
ENSG00000006704.10	1067.37593800065	0.0716081845036281	0.0638815992171488	1.12095165714645	0.262308440639745	0.531186544060437	GTF2IRD1	protein_coding
ENSG00000006712.15	871.847837406616	0.183491491526248	0.0728335534264172	2.51932636668108	0.0117579615732279	0.0699760209338244	PAF1	protein_coding
ENSG00000006715.16	1831.0385315738	-0.145242121594049	0.0549155393843561	-2.64482736985416	0.00817326028535106	0.0536915228400364	VPS41	protein_coding
ENSG00000006740.17	567.902103143944	0.00765512498544287	0.0811219281442973	0.094365668575162	0.924818686583799	0.97208518479249	ARHGAP44	protein_coding
ENSG00000006744.19	629.350133730662	-0.0415297161339056	0.0779163674090443	-0.533003751520953	0.594030983391238	0.8051513948317	ELAC2	protein_coding
ENSG00000006756.16	389.013573737158	0.0413242976049561	0.0953610522666676	0.433345654464853	0.664763675438125	0.850055199725204	ARSD	protein_coding
ENSG00000006757.12	214.217661746529	-0.106386954608739	0.131996969921928	-0.805980278726577	0.420254220444249	0.682702306546321	PNPLA4	protein_coding
ENSG00000006831.10	761.887189537877	-0.0820672209480357	0.0717038137254631	-1.14453076739058	0.252403585659279	0.519930634090832	ADIPOR2	protein_coding
ENSG00000006837.12	262.042588516547	0.0400324225425333	0.117184476676551	0.341618819129341	0.732637772770632	0.886968367381235	CDKL3	protein_coding
ENSG00000007047.15	1535.27984660683	0.157534680773272	0.061859435578338	2.5466556443725	0.0108760698227565	0.0662545675594793	MARK4	protein_coding
ENSG00000007080.11	280.512271176621	0.285946163310699	0.110919101075288	2.57797043555744	0.00993825004788534	0.0620393535178903	CCDC124	protein_coding
ENSG00000007168.14	13082.677056604	-0.110310708202648	0.03511058814981	-3.14180747220677	0.00167908406029765	0.0159468669726686	PAFAH1B1	protein_coding
ENSG00000007174.18	113.415836169634	0.0460049362068022	0.167582098285902	0.274521781725849	0.783683666951175	0.912519271065591	DNAH9	protein_coding
ENSG00000007202.15	3940.32022730898	0.0402423206302684	0.0507228429162589	0.793376678367706	0.427558394276195	0.688284429716118	KIAA0100	protein_coding
ENSG00000007237.18	2791.07144790875	-0.357421340765586	0.0577608825729888	-6.18794805141586	6.09524067281866e-10	5.0876408358223e-08	GAS7	protein_coding
ENSG00000007255.10	88.2418130209651	0.26631069322543	0.209473653787324	1.27133263974004	0.203610335256475	0.458433227912263	TRAPPC6A	protein_coding
ENSG00000007341.19	547.924740546351	-0.0368639376654301	0.0850501120821513	-0.433437849321382	0.664696708516877	0.850055199725204	ST7L	protein_coding
ENSG00000007372.23	3405.99427341627	0.10008316923475	0.0633542907273543	1.57973782179108	0.114166920239233	0.32723331356959	PAX6	protein_coding
