GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type
ENSG00000000003.15	1138.24249772623	0.649809292413783	0.260535270188678	2.49413176167355	0.0126265663749261	0.022997745001583	TSPAN6	protein_coding
ENSG00000000419.13	1535.89416838841	0.127851615032495	0.0601658523095333	2.12498635230397	0.0335877517040604	0.05516617292515	DPM1	protein_coding
ENSG00000000457.14	463.984573515902	0.230109126997726	0.123041914524754	1.87016861600793	0.0614604064145708	0.0947193670955042	SCYL3	protein_coding
ENSG00000000460.17	493.637046572243	-1.74460171170783	0.140491503914493	-12.4178449450555	2.0911889357826e-35	6.16010547403551e-34	C1orf112	protein_coding
ENSG00000000971.16	2356.91823304434	0.732125878782414	0.209782980546488	3.48992028273798	0.000483164651701113	0.00116299059071177	CFH	protein_coding
ENSG00000001036.14	1477.97167293832	0.477223025889452	0.0658773887839041	7.24410962090307	4.35289255031186e-13	3.12008246215121e-12	FUCA2	protein_coding
ENSG00000001084.13	3710.80123622192	-0.765809306607821	0.264914965818566	-2.89077404231026	0.00384294316914704	0.00780207278517829	GCLC	protein_coding
ENSG00000001167.14	1223.40281139965	-0.307255746255129	0.120149049807269	-2.5572881911925	0.0105491779964449	0.0195223388287033	NFYA	protein_coding
ENSG00000001460.18	923.625428321721	0.615076495788771	0.0880221033471277	6.98775048993239	2.79328572135214e-12	1.85377551091296e-11	STPG1	protein_coding
ENSG00000001461.17	4576.43061352178	1.81881632712171	0.111426858512827	16.3229615498165	6.77667064452843e-60	4.9941860843828e-58	NIPAL3	protein_coding
ENSG00000001497.17	1544.45835069876	-0.558976961271443	0.0915040147791348	-6.10876979136552	1.0040202479948e-09	5.17316237823471e-09	LAS1L	protein_coding
ENSG00000001561.7	112.19731958939	0.18083651330579	0.594343367858606	0.304262692384935	0.760927765707704	0.81132711522921	ENPP4	protein_coding
ENSG00000001617.12	7314.76967655003	0.70534480132337	0.0971407208534091	7.26106204614	3.84062711591276e-13	2.76747483036509e-12	SEMA3F	protein_coding
ENSG00000001629.10	2654.77039274395	0.355136766843046	0.109214602545549	3.25173336317304	0.00114703570998748	0.00258165236865318	ANKIB1	protein_coding
ENSG00000001630.17	7769.53033781971	-0.387096409194966	0.144010233061398	-2.68797849268066	0.00718860265968405	0.0138089898084869	CYP51A1	protein_coding
ENSG00000001631.16	1118.17437549781	-0.125022107746086	0.0887511941712613	-1.40868085115377	0.158929559591239	0.217729550331894	KRIT1	protein_coding
ENSG00000002016.18	234.873206223481	-0.0936551551211371	0.171598275975308	-0.545781445581734	0.585216178910738	0.656262528910338	RAD52	protein_coding
ENSG00000002079.14	188.496375633883	0.253766342521586	0.578466927638065	0.438687728540918	0.660887820033502	0.724135256194724	MYH16	transcribed_unitary_pseudogene
ENSG00000002330.14	1178.20674684088	-0.422689305739322	0.108231743786293	-3.90540973426367	9.40658665352646e-05	0.000255761933863997	BAD	protein_coding
ENSG00000002549.12	1208.56244016364	-0.678605408823648	0.132972346882954	-5.10335738769037	3.33679991044844e-07	1.28136631625084e-06	LAP3	protein_coding
ENSG00000002586.20	3945.54461250615	-1.08969722773192	0.0847841985868691	-12.8525980771691	8.31692728695431e-38	2.73841538122396e-36	CD99	protein_coding
ENSG00000002586.20_PAR_Y	3945.59753833461	-1.08963535719477	0.0847913044291122	-12.850791299074	8.51349000054198e-38	2.7941219432647e-36	CD99	protein_coding
ENSG00000002587.10	424.871067961844	-0.149282875795873	0.174009622533482	-0.857900118524471	0.390947618776032	0.468219694320558	HS3ST1	protein_coding
ENSG00000002822.15	718.996820044051	-0.407322723093355	0.083940217158482	-4.85253358737822	1.21894131726009e-06	4.36169466267266e-06	MAD1L1	protein_coding
ENSG00000002834.18	10044.4228791848	0.128046444562855	0.106415932315592	1.20326385134807	0.228874232947991	0.296838538208405	LASP1	protein_coding
ENSG00000002919.15	791.21279318436	0.119602999876463	0.0845867959819045	1.41396772969211	0.157371377712166	0.215870132012913	SNX11	protein_coding
ENSG00000003056.8	4872.44498681964	-0.146256151240375	0.112339567063094	-1.30191129504916	0.192946710835747	0.256855924122579	M6PR	protein_coding
ENSG00000003096.14	221.832036388841	-0.131426534100668	0.153431933638228	-0.856578751138952	0.39167773321041	0.468929050833225	KLHL13	protein_coding
ENSG00000003137.8	195.445529636716	-2.56928756462755	0.454583292250831	-5.65196215616709	1.58626520420721e-08	7.11849150993315e-08	CYP26B1	protein_coding
ENSG00000003147.19	222.074851904691	0.90943252604519	0.346681010638171	2.62325451391498	0.00870941838631391	0.0164249192028432	ICA1	protein_coding
ENSG00000003249.14	528.928013458899	4.18231141438603	0.27154047010633	15.402166066621	1.58277367851861e-53	9.58775723242697e-52	DBNDD1	protein_coding
ENSG00000003393.15	1339.85157966293	0.118040949155187	0.123915419829647	0.952592900201317	0.340796375870477	0.417187408072674	ALS2	protein_coding
ENSG00000003400.15	495.681579362567	0.496854781250521	0.204391768582	2.43089428061379	0.0150616085819072	0.026939573130065	CASP10	protein_coding
ENSG00000003402.20	4488.86166809104	1.12513939869672	0.163201715296304	6.89416405124142	5.41824682519168e-12	3.50580319142513e-11	CFLAR	protein_coding
ENSG00000003436.16	210.44818562789	-0.447340172561087	0.263116828902763	-1.70015796567085	0.0891012164552469	0.131064435272907	TFPI	protein_coding
ENSG00000003509.16	477.892673638795	0.0928604791962726	0.0757605644168345	1.22570997076202	0.220307836719796	0.287151333086318	NDUFAF7	protein_coding
ENSG00000003756.17	2590.23312077062	0.279880640800963	0.0446649010285877	6.26623219475683	3.6988866434007e-10	2.00454107561263e-09	RBM5	protein_coding
ENSG00000003987.14	233.476616279861	1.04110334713392	0.124957213566735	8.3316786395681	7.9704056022183e-17	7.67128052634061e-16	MTMR7	protein_coding
ENSG00000003989.18	74.6178478255218	-3.15914584516221	0.51983151258011	-6.0772495870484	1.22261391893758e-09	6.24898361071403e-09	SLC7A2	protein_coding
ENSG00000004059.11	3161.39001415303	0.461079911120772	0.127895985268765	3.60511637759263	0.000312013076822288	0.000774855232257403	ARF5	protein_coding
